Label,TagSet,AssetType,Asset,AssetParent,City,Building,Wing,Floor,Room,Zone
MCC13_1RST_1F_SRVC_Comms_ACU_Ph2,Socket_Load_Phase_Electric_Meter,Power,MCC13,MCC13-ACU,Dublin,B3,SOR42,FirstFloor,CommsRoom,ACU
MCC13_1RST_1F_SRVC_Comms_ACU_Ph3,Socket_Load_Phase_Electric_Meter,Power,MCC13,MCC13-ACU,Dublin,B3,SOR42,FirstFloor,CommsRoom,ACU
MCC13_2R_ExFan _UPSRM,Extract_Fan_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_3R_AHU_TraceHeat_Pipewk1,AHU_Trace_Heat_Sensor,Power,MCC13,MCC13-TRACEHEAT,Dublin,B3,SOR42,NA,TraceHeat,Pipewk1
MCC13_3S_AHU_TraceHeat_Pipewk2,AHU_Trace_Heat_Sensor,Power,MCC13,MCC13-TRACEHEAT,Dublin,B3,SOR42,NA,TraceHeat,Pipewk2
MCC13_3T_AHU_TraceHeat_Pipewk3,AHU_Trace_Heat_Sensor,Power,MCC13,MCC13-TRACEHEAT,Dublin,B3,SOR42,NA,TraceHeat,Pipewk3
MCC13_4RST_SOR42_EXPOAHU_Ph1,Electric_Meter_AHU_Phase,Power,EXPOAHU,MCC13-AHUEXPO,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
MCC13_4RST_SOR42_EXPOAHU_Ph2,Electric_Meter_AHU_Phase,Power,EXPOAHU,MCC13-AHUEXPO,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
MCC13_4RST_SOR42_EXPOAHU_Ph3,Electric_Meter_AHU_Phase,Power,EXPOAHU,MCC13-AHUEXPO,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
MCC13_5RST_SOR44_OfficeAHU1_Ph1,Electric_Meter_AHU_Phase,Power,OfficeAHU1,MCC13-AHU2,Dublin,B3,SOR42,NA,NA,NA
MCC13_5RST_SOR44_OfficeAHU1_Ph2,Electric_Meter_AHU_Phase,Power,OfficeAHU1,MCC13-AHU2,Dublin,B3,SOR42,NA,NA,NA
MCC13_5RST_SOR44_OfficeAHU1_Ph3,Electric_Meter_AHU_Phase,Power,OfficeAHU1,MCC13-AHU2,Dublin,B3,SOR42,NA,NA,NA
MCC13_6RST_SOR42_OfficeAHU3_Ph1,Electric_Meter_AHU_Phase,Power,OfficeAHU3,MCC13-AHU3,Dublin,B3,SOR42,NA,NA,NA
MCC13_6RST_SOR42_OfficeAHU3_Ph2,Electric_Meter_AHU_Phase,Power,OfficeAHU3,MCC13-AHU3,Dublin,B3,SOR42,NA,NA,NA
MCC13_6RST_SOR42_OfficeAHU3_Ph3,Electric_Meter_AHU_Phase,Power,OfficeAHU3,MCC13-AHU3,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_CWS_Booster_Pump_Ph1,Cold_Water_Storage_Booster_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_CWS_Booster_Pump_Ph2,Cold_Water_Storage_Booster_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_CWS_Booster_Pump_Ph3,Cold_Water_Storage_Booster_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_RainWater_CIRCPMP_Ph1,Rain_Water_Circualation_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_RainWater_CIRCPMP_Ph2,Rain_Water_Circualation_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_RainWater_CIRCPMP_Ph3,Rain_Water_Circualation_Pump_Phase_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_SOR42_RainWater_CNTRLPMP,Rain_Water_Control_Pump_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,NA,NA,NA
MCC13_Supply to EXPO Area,Socket_Load_Electric_Meter,Power,MCC13,MCC13-GS,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
SOR44_1F_FCU_3P_Avg15_KW,FCU_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_3P_Inst_KW,FCU_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_3P_Max_KW,FCU_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Frequency,FCU_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Line_Voltage,FCU_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Ph1_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Ph2_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Ph3_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_FCU_Power_Factor,FCU_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_3P_Avg15_KW,Light_Load_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_3P_Inst_KW,Light_Load_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_3P_Max_KW,Light_Load_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Frequency,Light_Load_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Line_Voltage,Light_Load_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Ph1_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Ph2_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Ph3_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_Light_Power_Factor,Light_Load_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_3P_Avg15_KW,Socket_Load_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_3P_Inst_KW,Socket_Load_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_3P_Max_KW,Socket_Load_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Frequency,Socket_Load_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Line_Voltage,Socket_Load_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Ph1_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Ph2_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Ph3_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_1F_SRVC_Power_Factor,Socket_Load_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,FirstFloor,NA,NA
SOR44_GF_FCU_3P_Avg15_KW,FCU_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_3P_Inst_KW,FCU_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_3P_Max_KW,FCU_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Frequency,FCU_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Line_Voltage,FCU_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Ph1_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Ph2_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Ph3_Current,FCU_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_FCU_Power_Factor,FCU_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_3P_Avg15_KW,Light_Load_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_3P_Inst_KW,Light_Load_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_3P_Max_KW,Light_Load_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Frequency,Light_Load_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Line_Voltage,Light_Load_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Ph1_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Ph2_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Ph3_Current,Light_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_Light_Power_Factor,Light_Load_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_3P_Avg15_KW,Socket_Load_Phase_Average_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_3P_Inst_KW,Socket_Load_Phase_Instantations_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_3P_Max_KW,Socket_Load_Phase_Max_PowerUnit_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Frequency,Socket_Load_Frequency_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Line_Voltage,Socket_Load_Line_Voltage_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Ph1_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Ph2_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Ph3_Current,Socket_Load_Phase_Current_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
SOR44_GF_SRVC_Power_Factor,Socket_Load_Power_Factor_Electric_Meter,Power,SOR44,,Dublin,B3,SOR44,GroundFloor,NA,NA
UPSDB_1S_SRVC_Comms_Cabinet1,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet1
UPSDB_1S_SRVC_Comms_Cabinet2,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet2
UPSDB_1T_SRVC_Comms_Cabinet2,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet2
UPSDB_2R_SRVC_Comms_Cabinet1,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet1
UPSDB_2S_SRVC_Comms_Cabinet3,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet3
UPSDB_2T_SRVC_Comms_Cabinet4,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet4
UPSDB_3R_SRVC_Comms_Cabinet4,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet4
UPSDB_3S_SRVC_Comms_Cabinet3,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet3
UPSDB_3T_SRVC_Comms_Cabinet5,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet5
UPSDB_4R_SRVC_Comms_Cabinet5,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet5
UPSDB_4S_SRVC_Comms_Cabinet6,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet6
UPSDB_4T_SRVC_Comms_Cabinet6,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Cabinet6
UPSDB_5R_SRVC_Comms_Room1,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Room1
UPSDB_5S_SRVC_Comms_Room2,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Room2
UPSDB_5T_SRVC_Comms_Socket1,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Socket1
UPSDB_6R_SRVC_Comms_Socket2,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,NA,CommsRoom,Socket2
UPSDB_6T_GF_SRVC_SUPPLY,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,GroundFloor,Supply,NA
UPSDB_7R_GF_SRVC_VESDA,Socket_Load_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,GroundFloor,SmokeDetector,NA
UPSDB_8RST_SRVC_SECPANEL (PH1),Socket_Load_Phase_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,FirstFloor,SECPANEL(PH1),NA
UPSDB_8RST_SRVC_SECPANEL (PH2),Socket_Load_Phase_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,FirstFloor,SECPANEL(PH2),NA
UPSDB_8RST_SRVC_SECPANEL (PH3),Socket_Load_Phase_Electric_Meter,Power,UPSDB,42-UPS-IT,Dublin,B3,SOR42,FirstFloor,SECPANEL(PH3),NA
W_STN_Hail_Acc,Weather_Hail_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_OAT,Weather_Outside_Air_Temperature_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Pressure,Weather_Pressure_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Rain_Acc,Weather_Rain_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Rain_Dur,Weather_Rain_Duration_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_RH,Weather_Relative_Humidity_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_SPD_Avg,Weather_Wind_Speed_Average_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_SPD_Dir,Weather_Wind_Speed_Direction_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_SPD_Max,Weather_Wind_Speed_Max_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_Speed_Avg,Weather_Wind_Speed_Average_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_Speed_Dir,Weather_Wind_Speed_Direction_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
W_STN_Wind_Speed_Max,Weather_Wind_Speed_Max_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
Wind Speed Max,Weather_Wind_Speed_Max_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
SOR42_1STFLR_REC_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,FirstFloor,Reception,NA
SOR42_1STFLR_REC_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,FirstFloor,Reception,NA
B3_FRNT_DOOR_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Front,NA
B3_FRNT_DOOR_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Front,NA
EXPO_GNDFLR_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
EXPO_GNDFLR_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
EXPO_REC_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Reception,ExpoSpace
EXPO_REC_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Reception,ExpoSpace
B3_SOR44_B2_B3_1STFLR_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR44,GroundFloor,NA,NA
B3_SOR44_B2_B3_1STFLR_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR44,GroundFloor,NA,NA
B3_SOR44_B2_B3_GNDFLR_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR44,GroundFloor,NA,NA
B3_SOR44_B2_B3_GNDFLR_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR44,GroundFloor,NA,NA
B4_B3_GNDFLR_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,NA,NA
B4_B3_GNDFLR_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,NA,NA
SOR42_GNDFLR_REC_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Reception,NA
SOR42_GNDFLR_REC_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,Reception,NA
SOR42_1STFLR_ATRIUM_IN,Footfall_In_Sensor,NA,NA,,Dublin,B3,SOR42,FirstFloor,Atrium,NA
SOR42_1STFLR_ATRIUM_OUT,Footfall_Out_Sensor,NA,NA,,Dublin,B3,SOR42,FirstFloor,Atrium,NA
EXPO RAT REGIN,AHU_Return_Air_Temperature_Sensor,NA,NA,,Dublin,B3,SOR42,GroundFloor,ExpoSpace,NA
W_OAT Backup Value,Outside_Air_Temperature_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_Ext_Lux,Outside_Illumination_Lux_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_Ext_OAT,Outside_Air_Temperature_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_Ext_Radiation,Outside_Radiation_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_BLNDS_WEST_ENABLE,Facade_Sunblind_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_BLNDS_NORTH_ENABLE,Facade_Sunblind_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_BLNDS_SOUTH_ENABLE,Facade_Sunblind_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_EXTERNAL_LUX,Outside_Illumination_Lux_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_OAT,Outside_Air_Temperature_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_SOLAR_RADIATION,Solar_Radiation_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_SUN_AZIMUTH,Sun_Azimuth_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
KNX_SUN_ELEVATION,Sun_Elevation_Sensor,Weather,NA,,Dublin,B3,NA,out,NA,NA
46G_U00_FAN_RUN,FCU_Fan_Run_Time_Sensor,FCU,U00,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U00,NA
46G_U10_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U10,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U10,NA
46G_U10_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U10,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U10,NA
46G_U10_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U10,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U10,NA
46G_U10_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U10,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U10,NA
46G_U10_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U10,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U10,NA
46G_U11_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U11,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U11,NA
46G_U11_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U11,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U11,NA
46G_U11_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U11,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U11,NA
46G_U11_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U11,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U11,NA
46G_U11_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U11,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U11,NA
46G_U12_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U12,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U12,NA
46G_U12_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U12,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U12,NA
46G_U12_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U12,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U12,NA
46G_U12_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U12,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U12,NA
46G_U12_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U12,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U12,NA
46G_U13_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U13,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U13,NA
46G_U13_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U13,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U13,NA
46G_U13_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U13,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U13,NA
46G_U13_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U13,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U13,NA
46G_U13_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U13,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U13,NA
46G_U14_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U14,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U14,NA
46G_U14_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U14,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U14,NA
46G_U14_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U14,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U14,NA
46G_U14_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U14,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U14,NA
46G_U14_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U14,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U14,NA
46G_U15_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U15,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U15,NA
46G_U15_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U15,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U15,NA
46G_U15_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U15,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U15,NA
46G_U15_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U15,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U15,NA
46G_U15_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U15,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U15,NA
46G_U16_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U16,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U16,NA
46G_U16_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U16,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U16,NA
46G_U16_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U16,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U16,NA
46G_U16_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U16,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U16,NA
46G_U16_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U16,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U16,NA
46G_U17_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U17,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U17,NA
46G_U17_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U17,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U17,NA
46G_U17_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U17,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U17,NA
46G_U17_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U17,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U17,NA
46G_U17_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U17,,Dublin,B3,SOR46,GroundFloor,SOR46_G_U17,NA
